date,transaction_id,store_id,product_category,units_sold,unit_price,cost_per_unit,store_name,city,region,store_size_sqft,opening_date,revenue,cost,profit
15-04-2023,210,1022,Clothing,6,1011.32,860.76,Store_1022,Delhi,West,2367,18-01-2023,6067.92,5164.56,903.36
21-02-2024,211,1038,Furniture,5,1683.94,187.96,Store_1038,Bangalore,South,3278,16-01-2022,8419.7,939.8,7479.9
28-01-2023,212,1019,Furniture,5,1805.27,113.88,Store_1019,Mumbai,North,4928,26-07-2015,9026.35,569.4,8456.95
28-04-2023,213,1016,Groceries,9,965.88,584.22,Store_1016,Hyderabad,East,3062,20-05-2017,8692.92,5257.98,3434.94
23-10-2023,214,1031,Sports,3,517.51,561.48,Store_1031,Bangalore,North,1391,07-12-2021,1552.53,1684.44,-131.91
30-09-2023,215,1003,Groceries,5,1893.13,1020.48,Store_1003,Bangalore,South,4820,16-11-2020,9465.65,5102.4,4363.25
03-02-2024,216,1023,Groceries,7,1483.33,959.33,Store_1023,Hyderabad,West,2152,24-01-2019,10383.31,6715.31,3668
24-03-2023,217,1042,Electronics,12,1298.25,1454.34,Store_1042,Bangalore,West,3182,25-12-2019,15579,17452.08,-1873.08
14-12-2023,218,1018,Electronics,7,1503.56,1291.41,Store_1018,Pune,South,1064,28-01-2016,10524.92,9039.87,1485.05
02-05-2023,219,1026,Furniture,10,198.16,759.98,Store_1026,Kolkata,South,2495,17-07-2016,1981.6,7599.8,-5618.2
14-03-2023,220,1013,Groceries,8,181.87,765.04,Store_1013,Pune,West,1492,17-05-2016,1454.96,6120.32,-4665.36
18-03-2023,221,1018,Furniture,17,348.59,1020.97,Store_1018,Pune,South,1064,28-01-2016,5926.03,17356.49,-11430.46
28-12-2023,222,1003,Sports,5,337.53,197.71,Store_1003,Bangalore,South,4820,16-11-2020,1687.65,988.55,699.1
05-05-2023,223,1023,Clothing,15,870.31,1499.84,Store_1023,Hyderabad,West,2152,24-01-2019,13054.65,22497.6,-9442.95
23-03-2023,224,1003,Electronics,9,356.94,792.65,Store_1003,Bangalore,South,4820,16-11-2020,3212.46,7133.85,-3921.39
28-08-2023,225,1025,Sports,11,1716.33,1367.56,Store_1025,Pune,South,3695,22-08-2022,18879.63,15043.16,3836.47
06-10-2023,226,1027,Sports,13,1177.29,1452.01,Store_1027,Hyderabad,South,4134,17-10-2017,15304.77,18876.13,-3571.36
10-04-2023,227,1044,Electronics,18,768.11,885.01,Store_1044,Bangalore,West,2863,22-06-2022,13825.98,15930.18,-2104.2
17-07-2023,228,1027,Electronics,17,185.76,181.92,Store_1027,Hyderabad,South,4134,17-10-2017,3157.92,3092.64,65.28
17-03-2023,229,1039,Groceries,9,1202.5,872.82,Store_1039,Hyderabad,West,4065,29-03-2018,10822.5,7855.38,2967.12
06-12-2023,230,1025,Furniture,10,277.24,908.53,Store_1025,Pune,South,3695,22-08-2022,2772.4,9085.3,-6312.9
05-12-2023,231,1024,Sports,5,1499.28,1190.11,Store_1024,Mumbai,South,3027,13-05-2017,7496.4,5950.55,1545.85
03-10-2023,232,1008,Groceries,11,1615.38,100.9,Store_1008,Bangalore,West,4993,18-08-2017,17769.18,1109.9,16659.28
19-08-2023,233,1009,Groceries,15,1110.75,715.48,Store_1009,Bangalore,West,3264,14-04-2022,16661.25,10732.2,5929.05
19-06-2023,234,1046,Sports,2,341.73,1386.47,Store_1046,Delhi,East,3977,17-05-2019,683.46,2772.94,-2089.48
11-01-2023,235,1037,Sports,14,1584.38,1487.21,Store_1037,Pune,South,4561,25-11-2017,22181.32,20820.94,1360.38
19-09-2023,236,1030,Clothing,5,650.26,311.33,Store_1030,Bangalore,South,3640,24-10-2019,3251.3,1556.65,1694.65
03-01-2024,237,1019,Furniture,6,484.17,1309.78,Store_1019,Mumbai,North,4928,26-07-2015,2905.02,7858.68,-4953.66
19-01-2024,238,1016,Sports,15,967.59,244.99,Store_1016,Hyderabad,East,3062,20-05-2017,14513.85,3674.85,10839
27-03-2023,239,1024,Electronics,4,1849.16,1266.53,Store_1024,Mumbai,South,3027,13-05-2017,7396.64,5066.12,2330.52
14-08-2023,240,1044,Clothing,10,629.88,437.6,Store_1044,Bangalore,West,2863,22-06-2022,6298.8,4376,1922.8
09-07-2023,241,1021,Furniture,19,1815.88,1440.65,Store_1021,Kolkata,South,3568,25-02-2020,34501.72,27372.35,7129.37
10-05-2023,242,1036,Electronics,9,154.62,1052.38,Store_1036,Pune,South,2796,24-06-2016,1391.58,9471.42,-8079.84
26-10-2023,243,1040,Electronics,10,212.87,616.69,Store_1040,Hyderabad,South,3088,19-09-2019,2128.7,6166.9,-4038.2
05-11-2023,244,1039,Furniture,4,1412.19,443.03,Store_1039,Hyderabad,West,4065,29-03-2018,5648.76,1772.12,3876.64
13-05-2023,245,1047,Clothing,4,421.66,375.8,Store_1047,Mumbai,West,4104,19-05-2023,1686.64,1503.2,183.44
16-02-2024,246,1006,Electronics,6,667.41,1030.76,Store_1006,Mumbai,North,2076,05-08-2022,4004.46,6184.56,-2180.1
04-04-2023,247,1005,Groceries,8,315.93,1346.81,Store_1005,Kolkata,South,1878,10-03-2020,2527.44,10774.48,-8247.04
18-02-2023,248,1014,Furniture,16,697.88,1139.76,Store_1014,Kolkata,North,4112,15-09-2022,11166.08,18236.16,-7070.08
07-07-2023,249,1045,Furniture,8,596.9,1257.14,Store_1045,Kolkata,South,1779,17-02-2022,4775.2,10057.12,-5281.92
20-09-2023,250,1042,Sports,16,1485.86,1178.63,Store_1042,Bangalore,West,3182,25-12-2019,23773.76,18858.08,4915.68
16-09-2023,251,1050,Clothing,6,1418.95,1469.35,Store_1050,Hyderabad,West,3454,17-11-2017,8513.7,8816.1,-302.4
17-02-2024,252,1004,Groceries,17,1912.11,1143.97,Store_1004,Kolkata,North,1337,24-06-2022,32505.87,19447.49,13058.38
10-03-2023,253,1008,Groceries,1,1462.62,339.04,Store_1008,Bangalore,West,4993,18-08-2017,1462.62,339.04,1123.58
19-08-2023,254,1024,Sports,19,1404.89,1193.65,Store_1024,Mumbai,South,3027,13-05-2017,26692.91,22679.35,4013.56
06-02-2024,255,1011,Electronics,18,1403.7,503.44,Store_1011,Hyderabad,West,3235,14-05-2022,25266.6,9061.92,16204.68
24-06-2023,256,1017,Electronics,17,1771.79,1493.83,Store_1017,Pune,East,4884,13-10-2022,30120.43,25395.11,4725.32
18-12-2023,257,1050,Groceries,17,627.66,583.71,Store_1050,Hyderabad,West,3454,17-11-2017,10670.22,9923.07,747.15
17-04-2023,258,1021,Clothing,12,635.18,460.41,Store_1021,Kolkata,South,3568,25-02-2020,7622.16,5524.92,2097.24
22-08-2023,259,1026,Electronics,12,1495.37,381.65,Store_1026,Kolkata,South,2495,17-07-2016,17944.44,4579.8,13364.64
05-01-2023,260,1043,Furniture,6,495.98,998.02,Store_1043,Kolkata,East,1200,10-03-2022,2975.88,5988.12,-3012.24
02-04-2023,261,1048,Sports,7,1828.44,190.55,Store_1048,Hyderabad,North,4119,17-05-2022,12799.08,1333.85,11465.23
04-05-2023,262,1044,Clothing,8,1092.82,1431.73,Store_1044,Bangalore,West,2863,22-06-2022,8742.56,11453.84,-2711.28
27-07-2023,263,1045,Electronics,3,635.24,462.64,Store_1045,Kolkata,South,1779,17-02-2022,1905.72,1387.92,517.8
04-07-2023,264,1027,Groceries,17,1563.39,464.24,Store_1027,Hyderabad,South,4134,17-10-2017,26577.63,7892.08,18685.55
30-04-2023,265,1016,Sports,8,659.03,97.72,Store_1016,Hyderabad,East,3062,20-05-2017,5272.24,781.76,4490.48
09-02-2023,266,1026,Electronics,11,1928.39,391.65,Store_1026,Kolkata,South,2495,17-07-2016,21212.29,4308.15,16904.14
15-12-2023,267,1033,Groceries,18,1966.83,645.9,Store_1033,Hyderabad,South,1418,28-08-2022,35402.94,11626.2,23776.74
26-08-2023,268,1031,Electronics,16,1350.25,573.32,Store_1031,Bangalore,North,1391,07-12-2021,21604,9173.12,12430.88
17-10-2023,269,1048,Sports,13,271.59,431.34,Store_1048,Hyderabad,North,4119,17-05-2022,3530.67,5607.42,-2076.75
07-07-2023,270,1047,Furniture,9,563.26,89.89,Store_1047,Mumbai,West,4104,19-05-2023,5069.34,809.01,4260.33
31-01-2024,271,1006,Furniture,19,1055.06,471.85,Store_1006,Mumbai,North,2076,05-08-2022,20046.14,8965.15,11080.99
24-07-2023,272,1044,Groceries,7,1710.32,1174.15,Store_1044,Bangalore,West,2863,22-06-2022,11972.24,8219.05,3753.19
16-06-2023,273,1008,Furniture,17,410.53,675.02,Store_1008,Bangalore,West,4993,18-08-2017,6979.01,11475.34,-4496.33
09-02-2024,274,1007,Sports,8,253.59,457.44,Store_1007,Bangalore,South,1791,20-04-2019,2028.72,3659.52,-1630.8
08-09-2023,275,1034,Groceries,8,195.23,478.04,Store_1034,Hyderabad,South,3336,06-08-2019,1561.84,3824.32,-2262.48
20-02-2023,276,1044,Electronics,3,1038.59,845.02,Store_1044,Bangalore,West,2863,22-06-2022,3115.77,2535.06,580.71
07-07-2023,277,1014,Clothing,16,1775.17,474.37,Store_1014,Kolkata,North,4112,15-09-2022,28402.72,7589.92,20812.8
17-07-2023,278,1016,Electronics,12,132.6,957.27,Store_1016,Hyderabad,East,3062,20-05-2017,1591.2,11487.24,-9896.04
09-07-2023,279,1043,Sports,15,464.03,1484.5,Store_1043,Kolkata,East,1200,10-03-2022,6960.45,22267.5,-15307.05
17-01-2024,280,1009,Groceries,4,1401.85,90.53,Store_1009,Bangalore,West,3264,14-04-2022,5607.4,362.12,5245.28
02-12-2023,281,1010,Electronics,7,1660.43,278.04,Store_1010,Kolkata,East,1763,25-01-2019,11623.01,1946.28,9676.73
24-05-2023,282,1017,Groceries,11,1624.43,293.29,Store_1017,Pune,East,4884,13-10-2022,17868.73,3226.19,14642.54
13-02-2023,283,1012,Furniture,5,1580.88,687.19,Store_1012,Bangalore,East,1379,25-10-2017,7904.4,3435.95,4468.45
15-10-2023,284,1006,Clothing,13,303.11,90.89,Store_1006,Mumbai,North,2076,05-08-2022,3940.43,1181.57,2758.86
12-03-2023,285,1019,Sports,11,824.61,731.96,Store_1019,Mumbai,North,4928,26-07-2015,9070.71,8051.56,1019.15
24-05-2023,286,1043,Electronics,5,1970.25,1395.52,Store_1043,Kolkata,East,1200,10-03-2022,9851.25,6977.6,2873.65
31-12-2023,287,1041,Clothing,8,1978.33,47,Store_1041,Delhi,East,4099,24-08-2023,15826.64,376,15450.64
03-09-2023,288,1029,Sports,17,1224.73,566.46,Store_1029,Delhi,West,2522,07-04-2020,20820.41,9629.82,11190.59
20-05-2023,289,1006,Sports,11,1433.07,1148.51,Store_1006,Mumbai,North,2076,05-08-2022,15763.77,12633.61,3130.16
10-01-2023,290,1025,Furniture,19,1905,257.11,Store_1025,Pune,South,3695,22-08-2022,36195,4885.09,31309.91
23-07-2023,291,1024,Groceries,18,927.36,144.01,Store_1024,Mumbai,South,3027,13-05-2017,16692.48,2592.18,14100.3
20-10-2023,292,1025,Groceries,10,316.89,957.24,Store_1025,Pune,South,3695,22-08-2022,3168.9,9572.4,-6403.5
17-01-2024,293,1016,Clothing,5,1354.45,44.63,Store_1016,Hyderabad,East,3062,20-05-2017,6772.25,223.15,6549.1
22-08-2023,294,1016,Furniture,1,1922.2,1208.6,Store_1016,Hyderabad,East,3062,20-05-2017,1922.2,1208.6,713.6
30-11-2023,295,1006,Sports,17,1409.55,128.27,Store_1006,Mumbai,North,2076,05-08-2022,23962.35,2180.59,21781.76
11-01-2024,296,1037,Furniture,17,1616.48,800.8,Store_1037,Pune,South,4561,25-11-2017,27480.16,13613.6,13866.56
17-11-2023,297,1021,Furniture,1,874.36,1117.99,Store_1021,Kolkata,South,3568,25-02-2020,874.36,1117.99,-243.63
13-07-2023,298,1004,Clothing,1,238.1,385.76,Store_1004,Kolkata,North,1337,24-06-2022,238.1,385.76,-147.66
16-11-2023,299,1034,Groceries,9,379.32,182.2,Store_1034,Hyderabad,South,3336,06-08-2019,3413.88,1639.8,1774.08
09-12-2023,300,1028,Furniture,4,1966.18,288.17,Store_1028,Delhi,South,2162,06-04-2015,7864.72,1152.68,6712.04
02-11-2023,301,1038,Furniture,9,1011.71,1286.38,Store_1038,Bangalore,South,3278,16-01-2022,9105.39,11577.42,-2472.03
29-01-2024,302,1041,Furniture,14,73.44,1067.5,Store_1041,Delhi,East,4099,24-08-2023,1028.16,14945,-13916.84
02-04-2023,303,1028,Electronics,15,1912.97,321.2,Store_1028,Delhi,South,2162,06-04-2015,28694.55,4818,23876.55
14-02-2023,304,1017,Furniture,16,1020.67,1082.7,Store_1017,Pune,East,4884,13-10-2022,16330.72,17323.2,-992.48
24-05-2023,305,1014,Furniture,16,1680.72,1071.67,Store_1014,Kolkata,North,4112,15-09-2022,26891.52,17146.72,9744.8
14-02-2023,306,1007,Sports,13,1119.49,1496.66,Store_1007,Bangalore,South,1791,20-04-2019,14553.37,19456.58,-4903.21
07-04-2023,307,1022,Electronics,14,248.32,605.59,Store_1022,Delhi,West,2367,18-01-2023,3476.48,8478.26,-5001.78
23-05-2023,308,1001,Furniture,9,1250.36,1301.33,Store_1001,Hyderabad,South,4796,18-10-2019,11253.24,11711.97,-458.73
13-01-2023,309,1029,Furniture,9,1994.93,686.27,Store_1029,Delhi,West,2522,07-04-2020,17954.37,6176.43,11777.94
26-01-2023,310,1031,Clothing,4,117.74,1349.71,Store_1031,Bangalore,North,1391,07-12-2021,470.96,5398.84,-4927.88
13-05-2023,311,1030,Clothing,10,1691.5,164.65,Store_1030,Bangalore,South,3640,24-10-2019,16915,1646.5,15268.5
30-01-2023,312,1015,Electronics,3,509.19,287.71,Store_1015,Mumbai,West,2180,02-02-2016,1527.57,863.13,664.44
01-08-2023,313,1018,Sports,9,818.04,1279.43,Store_1018,Pune,South,1064,28-01-2016,7362.36,11514.87,-4152.51
24-01-2024,314,1035,Electronics,19,776.78,1234.37,Store_1035,Pune,West,1378,17-11-2023,14758.82,23453.03,-8694.21
08-01-2023,315,1050,Electronics,16,1802.65,478.99,Store_1050,Hyderabad,West,3454,17-11-2017,28842.4,7663.84,21178.56
10-02-2023,316,1030,Clothing,16,1033.75,907.29,Store_1030,Bangalore,South,3640,24-10-2019,16540,14516.64,2023.36
04-05-2023,317,1034,Clothing,17,921.99,592.57,Store_1034,Hyderabad,South,3336,06-08-2019,15673.83,10073.69,5600.14
12-09-2023,318,1042,Sports,18,1645.15,45.17,Store_1042,Bangalore,West,3182,25-12-2019,29612.7,813.06,28799.64
19-02-2023,319,1011,Furniture,10,145.37,68.37,Store_1011,Hyderabad,West,3235,14-05-2022,1453.7,683.7,770
19-05-2023,320,1027,Sports,19,218.59,109.76,Store_1027,Hyderabad,South,4134,17-10-2017,4153.21,2085.44,2067.77
22-05-2023,321,1024,Furniture,15,92.29,903.29,Store_1024,Mumbai,South,3027,13-05-2017,1384.35,13549.35,-12165
13-12-2023,322,1035,Groceries,15,1391.57,440.46,Store_1035,Pune,West,1378,17-11-2023,20873.55,6606.9,14266.65
17-03-2023,323,1039,Clothing,11,1074.95,241.6,Store_1039,Hyderabad,West,4065,29-03-2018,11824.45,2657.6,9166.85
01-09-2023,324,1008,Groceries,8,1758.24,1413.46,Store_1008,Bangalore,West,4993,18-08-2017,14065.92,11307.68,2758.24
07-10-2023,325,1018,Groceries,16,1022.14,208.34,Store_1018,Pune,South,1064,28-01-2016,16354.24,3333.44,13020.8
24-01-2023,326,1013,Clothing,10,482.55,1020.75,Store_1013,Pune,West,1492,17-05-2016,4825.5,10207.5,-5382
15-08-2023,327,1045,Groceries,9,1620.04,1344.42,Store_1045,Kolkata,South,1779,17-02-2022,14580.36,12099.78,2480.58
20-03-2023,328,1024,Electronics,15,623.93,270.83,Store_1024,Mumbai,South,3027,13-05-2017,9358.95,4062.45,5296.5
24-04-2023,329,1023,Furniture,5,1874.6,345.65,Store_1023,Hyderabad,West,2152,24-01-2019,9373,1728.25,7644.75
10-06-2023,330,1012,Sports,2,538.33,873.51,Store_1012,Bangalore,East,1379,25-10-2017,1076.66,1747.02,-670.36
07-11-2023,331,1049,Clothing,16,377.06,777.42,Store_1049,Delhi,South,1502,06-03-2017,6032.96,12438.72,-6405.76
17-06-2023,332,1030,Electronics,18,1011.98,795.91,Store_1030,Bangalore,South,3640,24-10-2019,18215.64,14326.38,3889.26
12-03-2023,333,1031,Sports,16,148.5,845.38,Store_1031,Bangalore,North,1391,07-12-2021,2376,13526.08,-11150.08
06-05-2023,334,1028,Sports,5,121,1426.36,Store_1028,Delhi,South,2162,06-04-2015,605,7131.8,-6526.8
22-11-2023,335,1022,Sports,1,1017.23,109.14,Store_1022,Delhi,West,2367,18-01-2023,1017.23,109.14,908.09
07-01-2023,336,1044,Groceries,19,469.46,1147.86,Store_1044,Bangalore,West,2863,22-06-2022,8919.74,21809.34,-12889.6
28-02-2023,337,1028,Groceries,10,68.24,371.78,Store_1028,Delhi,South,2162,06-04-2015,682.4,3717.8,-3035.4
02-02-2023,338,1013,Groceries,13,627.31,579.31,Store_1013,Pune,West,1492,17-05-2016,8155.03,7531.03,624
04-12-2023,339,1025,Groceries,11,980.87,161.26,Store_1025,Pune,South,3695,22-08-2022,10789.57,1773.86,9015.71
12-11-2023,340,1044,Electronics,15,818.86,685.07,Store_1044,Bangalore,West,2863,22-06-2022,12282.9,10276.05,2006.85
02-11-2023,341,1046,Groceries,2,314.17,1212.2,Store_1046,Delhi,East,3977,17-05-2019,628.34,2424.4,-1796.06
28-10-2023,342,1007,Clothing,6,1180.37,175.15,Store_1007,Bangalore,South,1791,20-04-2019,7082.22,1050.9,6031.32
22-08-2023,343,1045,Sports,11,1435.15,435.14,Store_1045,Kolkata,South,1779,17-02-2022,15786.65,4786.54,11000.11
30-08-2023,344,1006,Electronics,15,1367.3,578.4,Store_1006,Mumbai,North,2076,05-08-2022,20509.5,8676,11833.5
27-04-2023,345,1024,Groceries,9,817.84,182.73,Store_1024,Mumbai,South,3027,13-05-2017,7360.56,1644.57,5715.99
23-01-2023,346,1019,Sports,12,318.31,1150.61,Store_1019,Mumbai,North,4928,26-07-2015,3819.72,13807.32,-9987.6
07-09-2023,347,1019,Electronics,4,1024,1186.81,Store_1019,Mumbai,North,4928,26-07-2015,4096,4747.24,-651.24
18-03-2023,348,1036,Sports,14,1786.34,1258.77,Store_1036,Pune,South,2796,24-06-2016,25008.76,17622.78,7385.98
30-12-2023,349,1009,Electronics,3,964.01,888.33,Store_1009,Bangalore,West,3264,14-04-2022,2892.03,2664.99,227.04
18-10-2023,350,1048,Furniture,17,431.58,775.64,Store_1048,Hyderabad,North,4119,17-05-2022,7336.86,13185.88,-5849.02
23-08-2023,351,1036,Electronics,13,231.45,415.95,Store_1036,Pune,South,2796,24-06-2016,3008.85,5407.35,-2398.5
03-05-2023,352,1038,Groceries,8,1890.66,993.08,Store_1038,Bangalore,South,3278,16-01-2022,15125.28,7944.64,7180.64
30-11-2023,353,1040,Sports,12,1498.87,683.51,Store_1040,Hyderabad,South,3088,19-09-2019,17986.44,8202.12,9784.32
19-07-2023,354,1029,Sports,12,660.29,1457.04,Store_1029,Delhi,West,2522,07-04-2020,7923.48,17484.48,-9561
09-04-2023,355,1024,Sports,12,625.94,1453.22,Store_1024,Mumbai,South,3027,13-05-2017,7511.28,17438.64,-9927.36
05-10-2023,356,1048,Clothing,2,1795.68,1360.65,Store_1048,Hyderabad,North,4119,17-05-2022,3591.36,2721.3,870.06
07-12-2023,357,1005,Clothing,10,396.26,559.33,Store_1005,Kolkata,South,1878,10-03-2020,3962.6,5593.3,-1630.7
07-07-2023,358,1042,Groceries,9,1093.32,570.92,Store_1042,Bangalore,West,3182,25-12-2019,9839.88,5138.28,4701.6
17-01-2024,359,1045,Furniture,1,1441.33,1283.43,Store_1045,Kolkata,South,1779,17-02-2022,1441.33,1283.43,157.9
08-09-2023,360,1026,Clothing,4,822.96,1101.83,Store_1026,Kolkata,South,2495,17-07-2016,3291.84,4407.32,-1115.48
03-10-2023,361,1014,Electronics,14,127.81,1065.41,Store_1014,Kolkata,North,4112,15-09-2022,1789.34,14915.74,-13126.4
25-01-2024,362,1039,Groceries,16,494.13,441.03,Store_1039,Hyderabad,West,4065,29-03-2018,7906.08,7056.48,849.6
04-09-2023,363,1029,Furniture,18,1808.53,1255.02,Store_1029,Delhi,West,2522,07-04-2020,32553.54,22590.36,9963.18
05-02-2023,364,1006,Electronics,2,1070.08,881.75,Store_1006,Mumbai,North,2076,05-08-2022,2140.16,1763.5,376.66
22-06-2023,365,1007,Sports,6,1640.11,686.89,Store_1007,Bangalore,South,1791,20-04-2019,9840.66,4121.34,5719.32
07-06-2023,366,1037,Clothing,3,1133.59,1302.17,Store_1037,Pune,South,4561,25-11-2017,3400.77,3906.51,-505.74
24-01-2023,367,1018,Electronics,19,1890.02,609.49,Store_1018,Pune,South,1064,28-01-2016,35910.38,11580.31,24330.07
17-02-2023,368,1023,Furniture,13,1822.81,991.27,Store_1023,Hyderabad,West,2152,24-01-2019,23696.53,12886.51,10810.02
20-09-2023,369,1044,Groceries,17,991.63,714.88,Store_1044,Bangalore,West,2863,22-06-2022,16857.71,12152.96,4704.75
27-09-2023,370,1038,Electronics,14,670.63,901.32,Store_1038,Bangalore,South,3278,16-01-2022,9388.82,12618.48,-3229.66
09-11-2023,371,1001,Groceries,11,1223.25,89.6,Store_1001,Hyderabad,South,4796,18-10-2019,13455.75,985.6,12470.15
17-02-2024,372,1004,Sports,16,1366.03,707.84,Store_1004,Kolkata,North,1337,24-06-2022,21856.48,11325.44,10531.04
19-07-2023,373,1044,Furniture,11,1021.79,848.04,Store_1044,Bangalore,West,2863,22-06-2022,11239.69,9328.44,1911.25
10-06-2023,374,1047,Furniture,18,1653.45,754.3,Store_1047,Mumbai,West,4104,19-05-2023,29762.1,13577.4,16184.7
14-04-2023,375,1035,Clothing,2,407.49,1275.69,Store_1035,Pune,West,1378,17-11-2023,814.98,2551.38,-1736.4
11-05-2023,376,1023,Furniture,8,702.1,487.35,Store_1023,Hyderabad,West,2152,24-01-2019,5616.8,3898.8,1718
26-08-2023,377,1027,Electronics,14,1388.43,1329.59,Store_1027,Hyderabad,South,4134,17-10-2017,19438.02,18614.26,823.76
08-05-2023,378,1026,Electronics,2,531.03,623.09,Store_1026,Kolkata,South,2495,17-07-2016,1062.06,1246.18,-184.12
01-01-2023,379,1008,Electronics,13,907.7,1050.95,Store_1008,Bangalore,West,4993,18-08-2017,11800.1,13662.35,-1862.25
06-08-2023,380,1043,Sports,10,1929.28,157.48,Store_1043,Kolkata,East,1200,10-03-2022,19292.8,1574.8,17718
10-08-2023,381,1016,Furniture,8,1270.46,324.23,Store_1016,Hyderabad,East,3062,20-05-2017,10163.68,2593.84,7569.84
22-07-2023,382,1041,Furniture,7,1900.66,1148.91,Store_1041,Delhi,East,4099,24-08-2023,13304.62,8042.37,5262.25
06-02-2023,383,1003,Electronics,13,1458.76,48.12,Store_1003,Bangalore,South,4820,16-11-2020,18963.88,625.56,18338.32
18-01-2024,384,1032,Clothing,19,1463.1,1453.74,Store_1032,Mumbai,East,2698,28-03-2021,27798.9,27621.06,177.84
20-10-2023,385,1005,Clothing,15,1204.12,310.22,Store_1005,Kolkata,South,1878,10-03-2020,18061.8,4653.3,13408.5
22-06-2023,386,1020,Furniture,2,327.31,1354.92,Store_1020,Hyderabad,West,4910,04-11-2017,654.62,2709.84,-2055.22
18-10-2023,387,1014,Furniture,5,1063.44,788.44,Store_1014,Kolkata,North,4112,15-09-2022,5317.2,3942.2,1375
22-10-2023,388,1032,Groceries,19,542.7,859.93,Store_1032,Mumbai,East,2698,28-03-2021,10311.3,16338.67,-6027.37
29-11-2023,389,1026,Furniture,1,1997.41,153.67,Store_1026,Kolkata,South,2495,17-07-2016,1997.41,153.67,1843.74
11-10-2023,390,1047,Electronics,7,570.58,566.87,Store_1047,Mumbai,West,4104,19-05-2023,3994.06,3968.09,25.97
06-07-2023,391,1006,Sports,18,499.84,259.64,Store_1006,Mumbai,North,2076,05-08-2022,8997.12,4673.52,4323.6
27-01-2023,392,1036,Furniture,1,1266.57,803.12,Store_1036,Pune,South,2796,24-06-2016,1266.57,803.12,463.45
12-03-2023,393,1040,Furniture,1,1046.35,839.58,Store_1040,Hyderabad,South,3088,19-09-2019,1046.35,839.58,206.77
16-02-2024,394,1005,Electronics,7,91.64,1073.21,Store_1005,Kolkata,South,1878,10-03-2020,641.48,7512.47,-6870.99
18-07-2023,395,1013,Groceries,17,302.59,1321.07,Store_1013,Pune,West,1492,17-05-2016,5144.03,22458.19,-17314.16
13-12-2023,396,1032,Furniture,6,1631.53,718.22,Store_1032,Mumbai,East,2698,28-03-2021,9789.18,4309.32,5479.86
04-02-2023,397,1016,Clothing,12,993.2,373.04,Store_1016,Hyderabad,East,3062,20-05-2017,11918.4,4476.48,7441.92
04-08-2023,398,1001,Clothing,15,334.73,520.35,Store_1001,Hyderabad,South,4796,18-10-2019,5020.95,7805.25,-2784.3
03-02-2024,399,1013,Clothing,13,957.22,1275.22,Store_1013,Pune,West,1492,17-05-2016,12443.86,16577.86,-4134
08-01-2024,400,1011,Sports,12,543.64,244.42,Store_1011,Hyderabad,West,3235,14-05-2022,6523.68,2933.04,3590.64
13-12-2023,401,1008,Sports,2,486,952.07,Store_1008,Bangalore,West,4993,18-08-2017,972,1904.14,-932.14
